studentID,subjectID,score,grade,letterGrade,ProfessorID
20200026,1109,91,3.5,B+,prof2
20170071,1256,0.0,0.0,N/A,prof8
20230132,1063,88,3.5,B+,prof8
20240125,1160,0.0,0.0,N/A,prof8
20240059,1072,0.0,0.0,N/A,prof9
20230023,1063,77,3.0,B,prof8
20230058,1215,58,3.0,B,prof3
20200127,1204,75,4.0,A,prof2
20170063,1206,86,3.5,B+,prof2
20240136,1136,82,4.0,A,prof5
20230006,1239,85,4.5,A+,prof6
20200095,1044,93,3.5,B+,prof6
20190044,1207,75,4.0,A,prof2
20220050,1216,0.0,0.0,N/A,prof3
20210087,1103,95,4.0,A,prof1
20210038,1215,81,4.0,A,prof3
20210150,1133,72,3.0,B,prof5
20230129,1144,0.0,0.0,N/A,prof6
20240117,1136,81,3.5,B+,prof5
20230094,1080,0.0,0.0,N/A,prof10
20230129,1216,0.0,0.0,N/A,prof3
20170046,1065,98,4.5,A+,prof9
20200048,1021,72,2.5,C+,prof3
20230006,1168,70,2.5,C+,prof9
20230074,1151,90,4.5,A+,prof7
20220118,1208,0.0,0.0,N/A,prof2
20200036,1196,65,2.5,C+,prof1
20240059,1008,66,2.5,C+,prof1
20180110,1172,75,3.5,B+,prof10
20230023,1072,0.0,0.0,N/A,prof9
20180012,1075,66,3.0,B,prof10
20200064,1156,68,2.5,C+,prof8
20210087,1038,84,4.5,A+,prof5
20240130,1032,0.0,0.0,N/A,prof4
20240019,1040,0.0,0.0,N/A,prof5
20210038,1014,82,3.5,B+,prof2
20230006,1127,69,2.5,C+,prof4
20210011,1143,80,2.0,C,prof6
20210038,1126,76,2.5,C+,prof4
20240031,1216,0.0,0.0,N/A,prof3
20240020,1224,72,3.0,B,prof4
20240112,1152,0.0,0.0,N/A,prof7
20220142,1208,0.0,0.0,N/A,prof2
20200109,1077,94,4.0,A,prof10
20220145,1176,87,4.5,A+,prof10
20190124,1077,73,2.0,C,prof10
20230057,1015,64,2.5,C+,prof2
20210087,1061,86,4.5,A+,prof8
20230115,1023,76,3.5,B+,prof3
20180007,1131,90,4.0,A,prof5
20210024,1038,59,1.5,D+,prof5
20220113,1246,72,2.5,C+,prof7
20200048,1236,73,2.5,C+,prof6
20180114,1144,0.0,0.0,N/A,prof6
20210024,1071,78,4.0,A,prof9
20180105,1235,71,3.0,B,prof6
20180110,1007,87,4.5,A+,prof1
20230068,1031,84,4.5,A+,prof4
20240031,1264,0.0,0.0,N/A,prof9
20240019,1080,0.0,0.0,N/A,prof10
20180114,1048,0.0,0.0,N/A,prof6
20240112,1056,0.0,0.0,N/A,prof7
20230121,1247,76,3.0,B,prof7
20210081,1181,72,3.0,B,prof11
20230138,1119,83,4.5,A+,prof3
20170063,1155,82,4.0,A,prof8
20210150,1214,86,4.5,A+,prof3
20220141,1246,89,4.5,A+,prof7
20210150,1247,82,4.0,A,prof7
20220102,1215,87,3.5,B+,prof3
20210104,1046,83,4.5,A+,prof6
20240083,1136,75,3.0,B,prof5
20240082,1016,86,3.5,B+,prof2
20210111,1029,57,3.0,B,prof4
20170131,1090,88,4.0,A,prof12
20240020,1136,78,2.5,C+,prof5
20230023,1168,84,4.0,A,prof9
20240082,1112,87,4.0,A,prof2
20200033,1120,90,3.5,B+,prof3
20210017,1166,67,2.0,C,prof9
20240034,1200,0.0,0.0,N/A,prof1
20200096,1007,87,4.5,A+,prof1
20210018,1152,0.0,0.0,N/A,prof7
20220118,1264,0.0,0.0,N/A,prof9
20240136,1064,69,4.0,A,prof8
20240019,1176,85,4.5,A+,prof10
20240020,1168,63,2.5,C+,prof9
20190060,1019,63,2.5,C+,prof3
20210135,1214,71,2.5,C+,prof3
20230057,1031,72,3.0,B,prof4
20210017,1085,86,4.0,A,prof11
20210017,1072,0.0,0.0,N/A,prof9
20230106,1096,0.0,0.0,N/A,prof12
20220120,1118,71,2.5,C+,prof3
20220145,1063,78,4.5,A+,prof8
20230049,1031,75,2.5,C+,prof4
20210150,1190,81,3.0,B,prof12
20230049,1232,89,4.0,A,prof5
20180007,1239,84,4.0,A,prof6
20230042,1088,75,4.0,A,prof11
20230052,1232,98,4.0,A,prof5
20210087,1069,88,4.5,A+,prof9
20220142,1006,79,3.0,B,prof1
20240082,1176,75,3.5,B+,prof10
20210085,1182,70,1.5,D+,prof11
20170075,1118,82,3.5,B+,prof3
20230107,1024,67,3.0,B,prof3
20220073,1064,84,3.5,B+,prof8
20230013,1159,77,4.5,A+,prof8
20240143,1136,65,3.0,B,prof5
20210018,1184,65,3.0,B,prof11
20230058,1160,0.0,0.0,N/A,prof8
20190146,1172,73,2.5,C+,prof10
20240034,1208,0.0,0.0,N/A,prof2
20210054,1200,0.0,0.0,N/A,prof1
20220089,1207,80,3.5,B+,prof2
20180012,1163,60,1.0,D,prof9
20240130,1200,0.0,0.0,N/A,prof1
20240083,1088,82,4.5,A+,prof11
20170131,1163,71,1.5,D+,prof9
20240101,1048,0.0,0.0,N/A,prof6
20240040,1056,0.0,0.0,N/A,prof7
20180012,1007,75,3.0,B,prof1
20230094,1223,81,3.5,B+,prof4
20240072,1152,0.0,0.0,N/A,prof7
20210087,1230,90,4.5,A+,prof5
20220147,1200,0.0,0.0,N/A,prof1
20180007,1160,0.0,0.0,N/A,prof8
20240059,1080,0.0,0.0,N/A,prof10
20220047,1151,60,1.5,D+,prof7
20170131,1209,79,4.0,A,prof3
20230107,1104,0.0,0.0,N/A,prof1
20240065,1048,0.0,0.0,N/A,prof6
20200035,1190,60,3.0,B,prof12
20240126,1136,88,4.0,A,prof5
20240010,1216,0.0,0.0,N/A,prof3
20200026,1255,72,2.0,C,prof8
20200036,1230,85,4.0,A,prof5
20210081,1191,73,3.0,B,prof12
20180114,1228,89,4.0,A,prof5
20240092,1160,0.0,0.0,N/A,prof8
20240061,1120,73,4.5,A+,prof3
20240084,1064,85,3.5,B+,prof8
20230144,1056,0.0,0.0,N/A,prof7
20230088,1080,0.0,0.0,N/A,prof10
20220119,1263,86,3.5,B+,prof9
20240117,1008,84,3.5,B+,prof1
20200036,1221,69,2.0,C,prof4
20220119,1086,77,4.5,A+,prof11
20210011,1149,81,4.0,A,prof7
20240067,1136,75,4.5,A+,prof5
20240137,1128,86,4.5,A+,prof4
20210024,1144,0.0,0.0,N/A,prof6
20230042,1232,88,4.5,A+,prof5
20240040,1232,85,4.0,A,prof5
20230148,1144,0.0,0.0,N/A,prof6
20210009,1086,85,4.5,A+,prof11
20240084,1160,0.0,0.0,N/A,prof8
20210018,1102,84,4.0,A,prof1
20220062,1184,70,3.0,B,prof11
20230132,1168,70,2.5,C+,prof9
20240112,1184,59,1.5,D+,prof11
20210104,1160,0.0,0.0,N/A,prof8
20210104,1038,82,4.5,A+,prof5
20240067,1064,53,0.0,F,prof8
20230106,1112,88,3.5,B+,prof2
20240077,1032,0.0,0.0,N/A,prof4
20240002,1216,0.0,0.0,N/A,prof3
20210076,1229,83,4.0,A,prof5
20210054,1109,73,3.0,B,prof2
20240137,1056,0.0,0.0,N/A,prof7
20190078,1262,82,4.5,A+,prof9
20230106,1135,61,1.5,D+,prof5
20220102,1143,80,3.5,B+,prof6
20230022,1160,0.0,0.0,N/A,prof8
20210097,1200,0.0,0.0,N/A,prof1
20200095,1248,0.0,0.0,N/A,prof7
20190099,1120,80,4.5,A+,prof3
20200140,1231,71,3.0,B,prof5
20240027,1048,0.0,0.0,N/A,prof6
20180149,1124,87,4.5,A+,prof4
20220147,1247,64,3.0,B,prof7
20220141,1055,87,3.5,B+,prof7
20220015,1104,0.0,0.0,N/A,prof1
20240002,1056,0.0,0.0,N/A,prof7
20230023,1232,73,2.0,C,prof5
20180086,1141,56,1.0,D,prof6
20240034,1088,73,3.0,B,prof11
20170075,1171,76,3.0,B,prof10
20170071,1077,70,3.0,B,prof10
20210038,1175,87,4.0,A,prof10
20190099,1187,69,3.0,B,prof12
20230058,1072,0.0,0.0,N/A,prof9
20220119,1022,80,4.5,A+,prof3
20220118,1088,66,2.0,C,prof11
20200116,1024,88,4.0,A,prof3
20230016,1183,83,4.0,A,prof11
20240090,1040,0.0,0.0,N/A,prof5
20200048,1245,77,2.5,C+,prof7
20240084,1144,0.0,0.0,N/A,prof6
20220119,1199,85,4.5,A+,prof1
20240037,1072,0.0,0.0,N/A,prof9
20220015,1143,90,4.5,A+,prof6
20240077,1040,0.0,0.0,N/A,prof5
20230052,1136,89,4.5,A+,prof5
20230042,1039,73,3.0,B,prof5
20200140,1029,81,4.5,A+,prof4
20230030,1111,92,4.0,A,prof2
20230030,1175,89,4.5,A+,prof10
20210135,1037,74,3.0,B,prof5
20240061,1064,87,3.5,B+,prof8
20240083,1168,72,2.0,C,prof9
20210045,1032,0.0,0.0,N/A,prof4
20220062,1008,70,3.0,B,prof1
20220102,1118,86,3.5,B+,prof3
20240067,1200,0.0,0.0,N/A,prof1
20240101,1104,0.0,0.0,N/A,prof1
20230123,1008,62,2.5,C+,prof1
20200127,1188,88,3.5,B+,prof12
20230032,1127,78,3.0,B,prof4
20200036,1077,66,3.0,B,prof10
20210150,1008,68,2.5,C+,prof1
20170001,1069,68,2.0,C,prof9
20240083,1008,79,4.5,A+,prof1
20210024,1063,90,4.0,A,prof8
20220119,1151,78,2.5,C+,prof7
20230032,1143,95,4.0,A,prof6
20240021,1080,0.0,0.0,N/A,prof10
20210111,1087,66,3.0,B,prof11
20190099,1085,85,4.5,A+,prof11
20240059,1104,0.0,0.0,N/A,prof1
20210100,1205,63,1.5,D+,prof2
20230006,1232,89,4.5,A+,prof5
20240059,1056,0.0,0.0,N/A,prof7
20190025,1140,69,2.0,C,prof6
20190044,1131,84,4.0,A,prof5
20220047,1159,57,0.0,F,prof8
20210024,1095,88,3.5,B+,prof12
20210081,1048,0.0,0.0,N/A,prof6
20220119,1215,93,3.5,B+,prof3
20230079,1047,66,3.0,B,prof6
20240137,1096,0.0,0.0,N/A,prof12
20230139,1016,85,4.0,A,prof2
20220069,1207,83,3.5,B+,prof2
20220073,1118,82,4.0,A,prof3
20180149,1059,75,2.0,C,prof8
20200116,1053,64,3.0,B,prof7
20170001,1191,51,0.0,F,prof12
20200036,1127,81,3.5,B+,prof4
20220062,1126,86,3.5,B+,prof4
20240027,1200,0.0,0.0,N/A,prof1
20180149,1255,89,4.0,A,prof8
20230123,1263,80,3.5,B+,prof9
20170063,1050,92,4.0,A,prof7
20240034,1016,88,3.5,B+,prof2
20200127,1068,75,4.5,A+,prof9
20210038,1232,88,3.5,B+,prof5
20220047,1184,67,1.5,D+,prof11
20200109,1040,0.0,0.0,N/A,prof5
20230121,1263,75,3.0,B,prof9
20240065,1168,94,4.0,A,prof9
20240061,1152,0.0,0.0,N/A,prof7
20230068,1144,0.0,0.0,N/A,prof6
20230108,1135,80,4.0,A,prof5
20170071,1029,72,3.0,B,prof4
20220113,1064,70,3.0,B,prof8
20190060,1229,90,3.5,B+,prof5
20190039,1190,66,2.0,C,prof12
20220062,1016,63,2.5,C+,prof2
20220141,1160,0.0,0.0,N/A,prof8
20200109,1221,76,3.0,B,prof4
20190025,1213,86,4.5,A+,prof3
20190093,1187,76,3.5,B+,prof12
20190044,1012,72,3.0,B,prof2
20230030,1168,83,4.0,A,prof9
20230094,1151,89,4.5,A+,prof7
20170131,1087,84,4.5,A+,prof11
20180012,1238,86,3.5,B+,prof6
20190093,1237,66,2.5,C+,prof6
20180066,1038,64,2.0,C,prof5
20190025,1181,79,3.0,B,prof11
20230108,1072,0.0,0.0,N/A,prof9
20220069,1255,84,3.5,B+,prof8
20240010,1176,68,3.0,B,prof10
20210038,1263,75,4.5,A+,prof9
20190060,1165,63,3.0,B,prof9
20240040,1096,0.0,0.0,N/A,prof12
20190060,1213,69,3.0,B,prof3
20170075,1262,78,3.0,B,prof9
20190060,1247,94,4.5,A+,prof7
20220041,1102,64,3.0,B,prof1
20240122,1232,86,3.5,B+,prof5
20210097,1254,84,4.0,A,prof8
20200095,1200,0.0,0.0,N/A,prof1
20220119,1206,76,3.5,B+,prof2
20240028,1032,0.0,0.0,N/A,prof4
20200026,1104,0.0,0.0,N/A,prof1
20240021,1112,52,1.0,D,prof2
20210081,1160,0.0,0.0,N/A,prof8
20240072,1248,0.0,0.0,N/A,prof7
20180012,1102,92,3.5,B+,prof1
20230115,1223,96,4.0,A,prof4
20180110,1012,80,4.0,A,prof2
20210081,1005,83,4.5,A+,prof1
20240020,1176,88,4.5,A+,prof10
20200128,1022,79,4.5,A+,prof3
20210085,1264,0.0,0.0,N/A,prof9
20230032,1167,66,3.0,B,prof9
20230043,1104,0.0,0.0,N/A,prof1
20230132,1120,59,3.0,B,prof3
20240126,1208,0.0,0.0,N/A,prof2
20210017,1232,54,0.0,F,prof5
20210024,1173,72,3.0,B,prof10
20200036,1205,67,3.0,B,prof2
20200140,1077,88,3.5,B+,prof10
20240092,1016,79,4.0,A,prof2
20180012,1155,84,4.0,A,prof8
20230148,1191,67,1.5,D+,prof12
20190099,1152,0.0,0.0,N/A,prof7
20190039,1176,68,2.0,C,prof10
20200036,1020,89,4.0,A,prof3
20240020,1152,0.0,0.0,N/A,prof7
20230057,1088,87,3.5,B+,prof11
20200064,1020,94,4.0,A,prof3
20170001,1211,84,4.0,A,prof3
20210081,1088,85,4.5,A+,prof11
20230094,1255,86,3.5,B+,prof8
20230030,1095,88,4.0,A,prof12
20240117,1112,61,3.0,B,prof2
20200095,1032,0.0,0.0,N/A,prof4
20230013,1176,91,3.5,B+,prof10
20170001,1179,71,3.0,B,prof11
20200026,1079,84,3.5,B+,prof10
20220141,1039,72,2.5,C+,prof5
20240034,1144,0.0,0.0,N/A,prof6
20190025,1246,85,4.5,A+,prof7
20240037,1152,0.0,0.0,N/A,prof7
20230123,1048,0.0,0.0,N/A,prof6
20200116,1222,86,4.0,A,prof4
20210024,1205,81,4.0,A,prof2
20240122,1208,0.0,0.0,N/A,prof2
20240028,1056,0.0,0.0,N/A,prof7
20240112,1232,81,4.5,A+,prof5
20180066,1008,67,2.5,C+,prof1
20220145,1102,87,4.5,A+,prof1
20210087,1207,87,4.5,A+,prof2
20240137,1256,0.0,0.0,N/A,prof8
20230132,1136,91,4.0,A,prof5
20220070,1023,68,2.5,C+,prof3
20230123,1095,62,3.0,B,prof12
20240137,1184,70,2.0,C,prof11
20240133,1232,96,4.5,A+,prof5
20240059,1024,75,3.0,B,prof3
20230057,1232,82,3.5,B+,prof5
20240019,1120,86,4.0,A,prof3
20190093,1252,83,4.5,A+,prof8
20220120,1182,87,4.5,A+,prof11
20210081,1199,87,4.5,A+,prof1
20220145,1167,90,4.0,A,prof9
20230138,1231,78,4.5,A+,prof5
20240077,1104,0.0,0.0,N/A,prof1
20240083,1080,0.0,0.0,N/A,prof10
20200064,1231,69,2.0,C,prof5
20220102,1079,71,3.0,B,prof10
20240067,1144,0.0,0.0,N/A,prof6
20230074,1064,83,3.5,B+,prof8
20230049,1047,87,3.5,B+,prof6
20210011,1070,73,3.0,B,prof9
20240103,1088,82,3.5,B+,prof11
20230057,1079,66,3.0,B,prof10
20240053,1160,0.0,0.0,N/A,prof8
20230068,1120,73,2.0,C,prof3
20240072,1208,0.0,0.0,N/A,prof2
20230052,1087,90,3.5,B+,prof11
20230057,1128,62,1.0,D,prof4
20240067,1048,0.0,0.0,N/A,prof6
20240143,1040,0.0,0.0,N/A,prof5
20180086,1108,72,3.0,B,prof2
20230004,1047,84,4.0,A,prof6
20240031,1256,0.0,0.0,N/A,prof8
20230055,1071,83,4.5,A+,prof9
20230121,1128,60,3.0,B,prof4
20220142,1104,0.0,0.0,N/A,prof1
20210081,1032,0.0,0.0,N/A,prof4
20230043,1088,72,4.5,A+,prof11
20230068,1151,68,2.5,C+,prof7
20200048,1134,85,3.5,B+,prof5
20230055,1096,0.0,0.0,N/A,prof12
20180066,1024,84,4.0,A,prof3
20230094,1072,0.0,0.0,N/A,prof9
20180086,1037,69,3.0,B,prof5
20190060,1171,80,4.5,A+,prof10
20170131,1057,92,4.5,A+,prof8
20240031,1152,0.0,0.0,N/A,prof7
20230129,1103,83,4.0,A,prof1
20210054,1032,0.0,0.0,N/A,prof4
20240034,1192,81,4.0,A,prof12
20200095,1256,0.0,0.0,N/A,prof8
20230016,1120,58,2.5,C+,prof3
20190091,1143,80,4.0,A,prof6
20240136,1160,0.0,0.0,N/A,prof8
20240103,1048,0.0,0.0,N/A,prof6
20230108,1096,0.0,0.0,N/A,prof12
20180007,1052,70,3.0,B,prof7
20180007,1019,86,4.0,A,prof3
20230004,1184,77,4.5,A+,prof11
20230057,1159,68,3.0,B,prof8
20230123,1031,65,2.0,C,prof4
20240125,1176,84,3.5,B+,prof10
20180066,1078,87,4.0,A,prof10
20180149,1174,69,2.5,C+,prof10
20170131,1097,84,3.5,B+,prof1
20210135,1120,75,3.5,B+,prof3
20170131,1033,92,4.0,A,prof5
20180149,1135,80,4.0,A,prof5
20220041,1031,87,4.0,A,prof4
20230107,1231,68,2.0,C,prof5
20230121,1023,58,1.5,D+,prof3
20220069,1190,66,2.5,C+,prof12
20240061,1168,64,3.0,B,prof9
20230107,1215,86,3.5,B+,prof3
20210087,1054,66,1.5,D+,prof7
20190146,1096,0.0,0.0,N/A,prof12
20230107,1168,71,2.5,C+,prof9
20220069,1056,0.0,0.0,N/A,prof7
20230032,1200,0.0,0.0,N/A,prof1
20230107,1096,0.0,0.0,N/A,prof12
20220050,1111,74,3.0,B,prof2
20200127,1141,61,3.0,B,prof6
20210076,1038,75,4.0,A,prof5
20240090,1256,0.0,0.0,N/A,prof8
20230006,1135,77,4.0,A,prof5
20210076,1120,73,4.0,A,prof3
20220069,1150,88,3.5,B+,prof7
20220073,1008,98,4.5,A+,prof1
20200127,1102,69,3.0,B,prof1
20240077,1072,0.0,0.0,N/A,prof9
20240037,1048,0.0,0.0,N/A,prof6
20220089,1110,79,4.0,A,prof2
20230013,1224,84,4.5,A+,prof4
20230023,1191,75,3.0,B,prof12
20210100,1014,67,2.5,C+,prof2
20220089,1086,73,3.0,B,prof11
20240002,1032,0.0,0.0,N/A,prof4
20240130,1136,75,3.5,B+,prof5
20210081,1077,82,3.5,B+,prof10
20240122,1080,0.0,0.0,N/A,prof10
20180149,1109,67,2.0,C,prof2
20200033,1111,90,4.0,A,prof2
20240031,1096,0.0,0.0,N/A,prof12
20200033,1176,83,3.5,B+,prof10
20190099,1164,69,3.0,B,prof9
20230058,1007,87,4.5,A+,prof1
20230042,1135,66,2.5,C+,prof5
20210097,1152,0.0,0.0,N/A,prof7
20170131,1130,70,3.0,B,prof5
20200033,1180,81,4.0,A,prof11
20240027,1216,0.0,0.0,N/A,prof3
20210038,1184,81,3.5,B+,prof11
20180114,1173,92,4.0,A,prof10
20210085,1125,83,3.5,B+,prof4
20200127,1196,87,4.0,A,prof1
20230144,1143,67,2.0,C,prof6
20240126,1200,0.0,0.0,N/A,prof1
20210081,1126,89,4.5,A+,prof4
20230094,1104,0.0,0.0,N/A,prof1
20230094,1168,68,2.5,C+,prof9
20230043,1120,74,2.0,C,prof3
20230108,1023,68,2.5,C+,prof3
20220069,1175,84,3.5,B+,prof10
20240019,1032,0.0,0.0,N/A,prof4
20240117,1184,70,3.0,B,prof11
20200116,1006,70,3.0,B,prof1
20240031,1168,85,3.5,B+,prof9
20230121,1191,82,4.5,A+,prof12
20240021,1048,0.0,0.0,N/A,prof6
20220050,1239,82,3.5,B+,prof6
20230056,1200,0.0,0.0,N/A,prof1
20180105,1108,56,1.5,D+,prof2
20230148,1007,80,4.0,A,prof1
20190099,1067,77,4.5,A+,prof9
20230074,1231,74,2.5,C+,prof5
20240083,1120,91,4.5,A+,prof3
20210097,1063,77,4.0,A,prof8
20230003,1151,90,4.0,A,prof7
20220047,1055,82,3.5,B+,prof7
20200026,1207,90,3.5,B+,prof2
20230129,1007,87,3.5,B+,prof1
20230139,1048,0.0,0.0,N/A,prof6
20200033,1047,87,4.5,A+,prof6
20230121,1144,0.0,0.0,N/A,prof6
20210018,1047,74,3.5,B+,prof6
20200128,1150,80,3.5,B+,prof7
20210085,1158,72,3.0,B,prof8
20230016,1023,66,3.0,B,prof3
20210009,1198,84,4.0,A,prof1
20240019,1016,80,4.0,A,prof2
20240077,1224,60,0.0,F,prof4
20240019,1264,0.0,0.0,N/A,prof9
20240002,1168,65,3.0,B,prof9
20170063,1100,76,1.0,D,prof1
20180149,1044,85,3.5,B+,prof6
20220102,1200,0.0,0.0,N/A,prof1
20230006,1256,0.0,0.0,N/A,prof8
20240072,1192,72,3.0,B,prof12
20200096,1224,69,3.0,B,prof4
20240126,1264,0.0,0.0,N/A,prof9
20180114,1122,86,4.0,A,prof4
20230132,1047,86,3.5,B+,prof6
20240019,1200,0.0,0.0,N/A,prof1
20240027,1064,85,3.5,B+,prof8
20230029,1151,85,3.5,B+,prof7
20210054,1069,88,3.5,B+,prof9
20210076,1128,74,2.0,C,prof4
20240136,1176,75,2.0,C,prof10
20220050,1199,74,3.0,B,prof1
20220118,1248,0.0,0.0,N/A,prof7
20230043,1128,86,3.5,B+,prof4
20190025,1260,89,4.5,A+,prof9
20230144,1024,85,4.0,A,prof3
20220089,1024,72,4.5,A+,prof3
20230129,1232,88,3.5,B+,prof5
20220069,1216,0.0,0.0,N/A,prof3
20220142,1110,86,3.5,B+,prof2
20240021,1256,0.0,0.0,N/A,prof8
20170071,1105,69,3.0,B,prof2
20170131,1156,70,2.5,C+,prof8
20240112,1112,76,2.5,C+,prof2
20180114,1147,82,4.5,A+,prof7
20220041,1214,55,0.0,F,prof3
20220145,1230,73,2.5,C+,prof5
20230049,1040,0.0,0.0,N/A,prof5
20230074,1103,71,3.0,B,prof1
20240117,1056,0.0,0.0,N/A,prof7
20180012,1256,0.0,0.0,N/A,prof8
20200140,1117,76,4.0,A,prof3
20240130,1240,60,1.0,D,prof6
20240072,1064,93,4.5,A+,prof8
20190078,1019,85,3.5,B+,prof3
20220141,1199,71,3.0,B,prof1
20200048,1109,87,4.0,A,prof2
20240117,1096,0.0,0.0,N/A,prof12
20210111,1080,0.0,0.0,N/A,prof10
20240010,1264,0.0,0.0,N/A,prof9
20220141,1087,80,3.5,B+,prof11
20240020,1112,74,2.0,C,prof2
20230139,1144,0.0,0.0,N/A,prof6
20230138,1255,77,3.5,B+,prof8
20170071,1180,68,3.0,B,prof11
20240117,1104,0.0,0.0,N/A,prof1
20240037,1112,83,4.0,A,prof2
20180110,1239,64,2.5,C+,prof6
20180012,1128,49,1.5,D+,prof4
20230144,1063,89,3.5,B+,prof8
20220145,1016,86,4.0,A,prof2
20200116,1079,75,3.5,B+,prof10
20200127,1061,67,3.0,B,prof8
20170131,1203,86,4.5,A+,prof2
20210104,1213,76,3.0,B,prof3
20210150,1141,87,3.5,B+,prof6
20230022,1183,78,3.0,B,prof11
20230055,1007,72,3.0,B,prof1
20240065,1016,80,3.5,B+,prof2
20200064,1109,86,3.5,B+,prof2
20240027,1016,70,3.0,B,prof2
20240143,1112,71,3.0,B,prof2
20200140,1053,58,1.5,D+,prof7
20190093,1111,83,3.5,B+,prof2
20240040,1064,74,4.5,A+,prof8
20180110,1261,81,4.5,A+,prof9
20220062,1086,86,4.5,A+,prof11
20240002,1200,0.0,0.0,N/A,prof1
20220102,1062,86,4.5,A+,prof8
20230115,1096,0.0,0.0,N/A,prof12
20190039,1062,89,4.5,A+,prof8
20240117,1176,71,3.0,B,prof10
20210087,1023,85,4.0,A,prof3
20240082,1144,0.0,0.0,N/A,prof6
20230094,1024,91,4.5,A+,prof3
20200128,1118,61,1.0,D,prof3
20180114,1250,84,3.5,B+,prof8
20240125,1048,0.0,0.0,N/A,prof6
20190099,1223,80,3.5,B+,prof4
20200026,1117,70,3.0,B,prof3
20230016,1047,61,2.5,C+,prof6
20220145,1248,0.0,0.0,N/A,prof7
20210017,1007,91,4.5,A+,prof1
20190091,1088,72,2.5,C+,prof11
20230068,1255,68,2.5,C+,prof8
20220102,1246,85,3.5,B+,prof7
20240040,1016,82,4.0,A,prof2
20230123,1239,61,3.0,B,prof6
20230068,1207,77,4.0,A,prof2
20210017,1056,0.0,0.0,N/A,prof7
20230115,1087,64,3.0,B,prof11
20220113,1223,58,3.0,B,prof4
20230030,1143,79,3.5,B+,prof6
20240126,1096,0.0,0.0,N/A,prof12
20240040,1256,0.0,0.0,N/A,prof8
